Added from Cro-FiReDa,Sentence,Label,,,
1,"Sve u svemu , po mom mišljenju ovo je bio zaista fantastičan akcijski film .",0,,,
1,Posebni efekti i kinematografija su zapanjujući .,0,,,
1,"Ipak , moj omiljeni lik još uvijek je Ruby , za njezinu priču , ali i za smiješno i ozbiljno kada je to trebalo .",0,,,
1,Ocjena : 7 / 10,0,,,
1,"Ovo odlučno partnerstvo ove dvije firme , donijelo nam je i još neke odlične animirane filmove kao što su : "" Sammy "" s Adventures : The Secret Passage"" , "" The House of Magic"" i "" Crusoe"" .",0,,,
1,Moja djevojka i ja ipak smo se zabavili efektima .,0,,,
1,Jedinstveno iskustvo dodaju bezvremenski efekti i grafike kojima su se kreatori igrali .,0,,,
1,Stoga nije bilo teško ponovno zapaliti osjećaj zabave koji sam imao .,0,,,
1,"No , akcijske sekvence ( osobito jurišne scene u San Franciscu ) bile su odlične .",0,,,
1,Sveukupno sam mislio da je Krypton serija bila sasvim u redu .,0,,,
1,"Jer postoji nešto posebno , nestvarno i iskreno senzacionalno o Ã¢â‚¬Å¾ Umbrella Academy "" o kojoj ćete stalno govoriti .",0,,,
1,Kiborg efekti su također bili izvanredni .,0,,,
1,"Nekoliko epizoda također ima sjajna otkrića , vraćajući se natrag kako bi pokazali kako se nešto odigralo iz druge perspektive ili kako je Assane ispunio svoj cilj izbjegavajući sve uključujući i publiku .",0,,,
1,To je bilo apsolutno nevjerojatno s nekim iznenađenjima i preokretima plus zaista prekrasnim završetkom koji je napravio potpuno uzbudljivu drugu sezonu .,0,,,
1,"Postoje žene koječine većinu glumaca iz prve , i nasilne bande koje izdaju materijal za ovo drugo . . I mislim da točini zanimljiv spoj u ovoj seriji .",0,,,
1,"Odlična najava koja se pojavila još proljetos je osvojila ubrzo srca publike i zantrigirala sve živo , što će se na kraju pokazati kao uspješnim marketinškim potezom zbogčega se ovaj film i popeo na vrh ljestvice filmova sa najvećim profitom koje je snimio Burton .",0,,,
1,Aličinjenica da im uspijevaju održavati osjećaj svježine i zabave tijekom svih šest epizoda zaslužuje pohvalu .,0,,,
1,"U ovom trenutku , film je prikupio preko 733 miliona dolara širom svijeta na budžet od 58 miliona .",0,,,
1,Trailer za film bio je prilično dobar jer nam je davao dojam zanimljivog trilera .,0,,,
1,"Ali pošto film očigledno cilja na djecu i taj uzrast , onda ćemo ga kao takvog smatrati gledljivim i zabavnim , bez obzira na sve .",0,,,
1,"Slično kao i druge Netflix serije ovog kalibra , tu je izrazita ljepota rada kamere i nema razloga poricati da serija ima neke stvarno lijepe snimke tijekom trajanja .",0,,,
1,Osobno sam mislio da je ukrala show sa svojim divnim komentarima i akcijama kao pametna 8 - godišnja djevojčica .,0,,,
1,"Dugo sečekalo , najavljivalo , neočikavnost je sve više rasla , doduše malo kasnije opala , ali sam se obradovao k "" o dijete kad sam vidio da je došla bolja snimka na netu .",0,,,
1,"Početak filma , kao što sam već rekao obećava , bez obzira štočitava priča već izgleda itekako poznato .",0,,,
1,Ocjena : 7 / 10,0,,,
1,"Sada kao serija Star Trek , bilo je dosta stvari koje su mi davele doista nostalgičan osjećaj , kao što je pogled na pjesmu koja se moglačuti tijekom otvaranja kreditne scene .",0,,,
1,"Krypton serija mi je dala neka uzbuđenja , osobito razvoj likova .",0,,,
1,"Vizuali , za koje je zasluzan standardni dizajner na filmovima o Potteru Stuart Craig i stručnjak za distipična društva James Hambridge , koji je radio na Vizetu Tame i Hellboyu , su predobri i mlađim gledaocima će biti zanimljivi šarolikim zvijerima od Snjfavca do Prutka i Franka .",0,,,
1,"Kyle je bio jedan iz priča o uspjehu iz svog starog vremena , kada je prije mnogo godina njegova majka pomogla Andersonu i oslobodila ga od demona .",0,,,
1,"Uz retrospektivne osvrte protkane humorom ali jednom dozom strave i horora , ovaj specijal će zadovoljiti sve fanove ovog genija / manijaka jer imamo zanimljivih sat i po koji će proći vrlo brzo uz odličnu priču , jake performanse i kraj koji će nas držati u nestrpljenju sve do sledeće godine kada kreće prikazivanječetvrte sezone .",0,,,
1,"Unatoč nekim nedostacima , još uvijek sam osjećao da je ova serija zanimljivija od Lukea Cagea i imao sam ugodnije vrijeme gledanja ove .",0,,,
1,"Vjerovatno jedna od najočekivanijih animiranih priča ove godine , koja je svoju premijeru imala još u novembru , definitivno je postala jedan od onih filmova za kojima svi lude .",0,,,
1,"NIšta specijalno , ali zapravo tek kad krenete gledati film , kada se uživite s likovima i kada počnu prvi momenti neizvjesnosti i napete atmosfere , shvatit ćete da prisustvujete jako pametnom i dobrom filmu .",0,,,
1,"S obzirom na to da je ova sezona podijeljena na dva dijela 1 . dio je svježih pet epizoda koje predstavljaju naše likove , glavni sukob i velike uloge , postavljajući sve lijepo za drugi dio koji obećava da će biti pomalo uzbudljiv i aktivan kao ovaj .",0,,,
1,Njihove su priče bile uistinu nevjerojatne i zaista sam se iznenadio divnom pričom njih troje s vlastitim iskustvom .,0,,,
1,Scene koje slijede ne samo da su spektakularne i napete već konačno vrijeme počinje letjeti dok sam sa zanimanjem piljio u kino platno prateći događanja .,0,,,
1,"Prije tri godine , desio nam se reebot ""Planeta Majmuna "" koji je urađen bolje nego bilo koji do tad .",0,,,
1,"Sve u svemu , ovo je bila jedna nevjerojatna mini serija koja je uspjela kombinirati dramu i šahovski sport , i to tako vrhunski da je publika mogla pogriješiti misleći da se ovo temelji na stvarnom životu , a ne na fikciji .",0,,,
1,"Nastup Woodyja Harrelsona vrlo je jak , pogotovo kada donosi njegovu reputaciju i završni dio filma .",0,,,
1,Torq : Film je vizualno dojmljiv .,0,,,
1,"U moru novih , pridošlih filmova , ja sam se odlučio za ovaj u nadi da će opravdati moja očekivanja jer je u najavi izgledao predobro a nisu ga zaobišle ni pohvale .",0,,,
1,Još jednom je uspio da rezultat bude dobar za show .,0,,,
1,"Mogla bi izgledati mala i krhka , ali zapravo je dostačvrsta i radi sve kako bi pomogla svom bratu da vodi normalan život .",0,,,
1,"Snježne vrhove , blistave božićne lampice i glatki rad kamere daju dobru dinamiku predstavi , a jedinstvena postavka zaista pomaže ovoj klizačkoj seriji da oživi .",0,,,
1,"Svaki put vidimo rođeno štene koje dostigne u odraslog psa koji živi svoj život i doživljava priču , onda umre , a onda njegova duša prelazi u drugo štene , koje je upravo tada rođeno negdje drugdje .",0,,,
1,"Podijeljeno u 8 epizoda i snimljeno između dvije vremenske linije , najnovija Netflixova serija misterija kriminala uspijeva savršeno uklopiti obje priče , polako izgrađujući napetost i korak prema klimakcijskom finalu kojim se priča privodi kraju .",0,,,
1,"Sve u svemu , ovo je film koji je zabavan ako zanemarite logičke dijelove .",0,,,
1,"Rezultat za nastup je bio sastavljen od Nathan Barr , i mislim da je radio dobar posao .",0,,,
1,Ono što mi se jako svidjelo u seriji bila ječinjenica da šah nije bio samo pozadina .,0,,,
1,Osjetio sam da je Lyne RenÃƒÂ©e prilično snažno nastupila kao vođa američkih vještica .,0,,,
1,"Uz povjerenje , u potpunost pravii ulogu Pavla Gettyja pokazujući dobro zaobljeni i složeni karakter .",0,,,
1,"Jednom kad počnete da gledate ovaj film , nećete prestati do samog kraja on će vas skroz povuci u sebe i neće vam dati odmora do zadnje scene , sto zaslužuje svaku pohvalu .",0,,,
1,Vjerujem da je ova serija bila dobra u smislu originalnosti .,0,,,
1,Moja omiljena bila je definitivno Kespian Saru ( sa svojim nevjerojatnim efektima šminkanja ) i Tilly koji je pružio neki komični reljef u inače vrlo ozbiljnoj seriji .,0,,,
1,"Kako se i ljudi oko nje uvlače u zavjeru , uključujući i Karen Koutoufides i Joseph Sullivan , fokus se pomiče da obuhvati perspektivu još nekoliko likova , a ne samo Harriet kako sezona napreduje .",0,,,
1,Na 20 miliona dolara film je zaradio preko 42 što je solidna cifra .,0,,,
1,"Ocjena na IMDb.com za ovaj film je visokih 8,5 / 10 a na Tomatoesima idealnih 90% .",0,,,
1,"Wai Ching Ho opet igra Madame Gao , tajanstvenu damo iz "" Daredevil"" i "" Iron Fist"" i još jednom je izvrsna .",0,,,
1,"Akcijski prizori u tome su izuzetno fantastični , brzi , zabavni i brutalni kao i svi pakleni toliko krvi .",0,,,
1,"Stvaranje Joi holograma bilo je vrlo dobro , a oni leteći automobili također su bili izvrsni .",0,,,
1,"Simpatična i gledljiva pričica koja jednako griješi učinjenicama i zakonima fizike koliko je hrabra i neustrašiva , no progledamo li mu kroz prste možemo ga olako zavoljeti kao najšarmantnijeg Marvelovog junaka do sad .",0,,,
1,Ali moja djevojka i ja smo bili sasvim u redu s tim .,0,,,
1,Sada mi se u ovoj seriji svidjelačinjenica da se priča razvijala prilično brzim tempom .,0,,,
1,"Ima sjajan zaplet , sjajne likove , veliku glumu , sjajnu muziku i izvrsnu režiju / kinematografiju .",0,,,
1,"Također mi se svidjela deveta epizoda koja je ,čini se , bila postavljena za veliko finale sezone .",0,,,
1,"Jedno je sigurno , War for the Planet of the Apes mnogo je više od ljetnog blockbustera i lako se kvalificira kao jedan od najboljih filmova godine do sada .",0,,,
1,Svi heroji naše mladosti najzad u jednom filmu .,0,,,
1,"Koliko god sam volio Sezonu 1 , ovaj pristup je poželjan .",0,,,
1,Dolby Atomos zvučni sistem u kinu gdje sam gledao film zasigurno nije razočarao ovaj put .,0,,,
1,Film je ipak uspio zgrnuti 743 miliona dolara i koju hiljadu više na budžet od 180 miliona .,0,,,
1,Pilotna epizoda me je privukla .,0,,,
1,Sad mi ne smeta kombinirati misterij ili fantaziju koristeći stvarnu osobu kao glavnog lika .,0,,,
1,"Likovi u ovom su svi prilično živopisni , jedinstveni i zanimljivi .",0,,,
1,"Animirani filmovi su to da nas osvježe , da malo oboje svijet , da unesu neku dozu radosti i šarenila , naročito ako je riječ o ovakvim , obiteljskim filmovima .",0,,,
1,"YOUR HONOR također prati Michaelovog sina Adama ( Hunter Doohan , Istina govori ) tijekom incidenta i njegov je slučaj simpatičan .",0,,,
1,Torq : Delicatessen Ã¢â‚¬Â¦,0,,,
1,I Wever je velik u ulozi .,0,,,
1,Takavčin treba ceniti .,0,,,
1,"Ako ste ljubitelj Archiejevih stripova i želite ih vidjeti u tamnim ulogama , bilo bi i to zanimljivo vidjeti .",0,,,
1,"Od svih epizoda koje sam vidio , one koje sam najviše volio bile su posljednje dvije epizode .",0,,,
1,"U međuvremenu su Li Bingbing i Winston Chao bili sasvim u redu , a Rainn Wilson bio je vrlo uvjerljiv u karakterizaciji vrste milijera koju je trebalo da bude .",0,,,
1,Otkrio sam da je u prvoj epizodi bilo zanimljivo vidjeti što će se dogoditi sljedeće .,0,,,
1,"Vrhunac filma je svakako vec nadaleko poznat , a to je povezivanje Konga i Larson - ovdje je veličina impresivno prikazana u sceni kad ogromna gorila spasi ovu zenu i uzme je u svoj ogromni dlan , osim ovoga postoji i dosta scena na kojima će te se jako dobro nasmijati .",0,,,
1,"Pošto je bilo očigledno da sam i više nego zainteresovan za ovaj film , odlučim pokloniti malo vremena i pažnje filmovima koji su i stvorili franšizu .",0,,,
1,"Na muziku ne postoje zamjerke jer tačno prati i naglašava situacije po potrebi , a borbečini epskima .",0,,,
1,Jedna stvar koju sam doista volio u seriji bila je višestruka obrada i iznenađenja .,0,,,
1,"Dakle , ako ste ljubitelj Marvelovih filmova , ovaj vas neće razočarati .",0,,,
1,"I ne brinite se da ću o tome napisati pozitivnu recenziju , jer sam sto posto siguran da ćete biti mnogo maštovitiji i kreativniji u hvaljenju .",0,,,
1,"Jedan od najoriginalnijih filmova godine , ako ne i najoriginalniji , lijep na svoj način , a ne toliko humorističan koliko mu je ideja zastrašujuća .",0,,,
1,"Nazad na film , moja djevojka i ja smo uživali u suspenziji i akcijskim sljedovima kad god su bili aliens okolo i pokušavali ubiti ( ona je dostačesto vrisnula kad god je bilo šokantne scene ) .",0,,,
1,"Snažna priča , vrhunska animacija .",0,,,
1,"Dark Tower služi kao veza između svega što je napravio , tako da mi se svidjelo da je film davao dojam da postoje i druge kreacije Stephen Kingau u ovom univerzumu .",0,,,
1,"Od prekrasno snimljene Virgin River do Sweet Magnolias , nesumnjivo raste demografska kategorija za ovu vrstu serija .",0,,,
1,"Od pucnjave , do borbe u potjeri ili dva akcija ovdje je stvarno dobra .",0,,,
1,"U osnovi režija , montaža i sve ono što uspijeva prizemljiti seriju bez žrtvovanja bilo koje gluposti oko premise ,čineći vrlo ugodnu cjelinu .",0,,,
1,"Napeto , emocionalno i sasvim sjajno .",0,,,
1,"Fizički nastupi ( bilo zbog kostima ili make up ) doista su me uvjerili da će to biti kako će Archie , Jughead , Betty i Veronica izgledati u stvarnom životu .",0,,,
1,"Još kad šljaka i ispadne baš po mom ukusu , aman onda li sam pravo sretan .",0,,,
1,"Mnogi su bili skeptični a neki i ostali zbogčinjenice da novom dobu Tom Hardy utjelovljuje lik i djelo ""Pobješnjelog Max "" a , ali on je jedan kvalitetan britanski glumac koji se iz uloge u ulogu sve više proslavlja .",0,,,
1,"Avanturistička dramedija"" Hunt for the Wilderpeople"" moža je malo više avanturistička i više komedija nego što je drama , ali dva gubitka važnih likova u filmu , pokazuju i emotivni level filma .",0,,,
1,"Nije ničudo što su i kritičari bili puni hvale s ovom serijom , posebno o njezinoj izvedbi .",0,,,
1,"Ja sam lično najviše impresioniran glumačkim podvizima i spretnošću kod ovog filma jer mislim da su , na neki način , odvoji film od mora sličnih njemu i samo mu na taj način dali posebnost i ljepotu .",0,,,
1,"Ideja je zaista bila sjajna i zasigurno bi se moglo pomisliti što je ovu prilično tešku seriju učinilo prikladnijom za odrasle ( bilo je malo scena stvaranja ljubavi , ali ne i vulgarnog tipa ) .",0,,,
1,"A naredne epizode također su pokazale mnoga zanimljiva zbivanja , ne samo tih 3 , već i drugih likova .",0,,,
1,"Pronađite ih sve u ovom zabavnom , i laganom filmu .",0,,,
1,"Nekako opet najjači utisak ostavljaju Elizabeth Banks , Stanley Tucci , Woody Harrleson ali i pokojni Seyfour Hoffman .",0,,,
1,Sretno promatranje !,0,,,
1,I ovaj dio filma je gotovo pa savršen .,0,,,
1,Već sada teži oko miljardu i 400 dolara širom svijeta a vjerujem da će se približiti cifri od 2 milijarde jer izašao tek 12 . juna a na trećem je mjestu filmova sa najvećom zaradom .,0,,,
1,"Kad je riječ o ovoj premisi , osvježavajuće je malo držanje za ruke , jer Nolan vjeruje publici da drži korak s izlaganjem koje iznosi tijekom filma .",0,,,
1,Sjajan završetak uzbudljive trilogije po mom mišljenju .,0,,,
1,"Riječ je o još jednoj ekranizaciji popularnog Tarzana , koji je od malih nogu , sa malihčasopisa , dospio na velike bioskopske i tv-ekrane i postao planetarna senzacija te nezaobilazni dio svačijeg djetinjstva .",0,,,
1,"Ova avanturistička priča inspirirala je i nastajanje poznatog ""Moby Dicka "" , a sada u režiji Rona Howarda donosi jednu novu dimenziju , novi nivo i definitivno skreće pažnju na sebe .",0,,,
1,"""Kako izdresirati zmaja "" drugi dio , definitivno je jedan od najboljih animiranih filmova godine i to uspjeva biti bez da je komedija i da nasmijava .",0,,,
1,Jedan je od najočekivanijih filmova godine za mene iz dva razloga ; što sam zavolio franšizučitavu zbog prošlog dijela a i zbogčinjenice da je jedan dio filma sniman u Beču .,0,,,
1,"Glasovna potpora načelu sa Ty Burellom definitivno nije mogla biti bolja za ovaj film , tako da je , i u tom pogledu , film pun pogodak .",0,,,
1,A on je sigurno jedan od najuvjerljivijih likova u glavnoj ulozi .,0,,,
1,"Red Queen , kao što je bila fenomenalna u prvom dijelu , u ovom također ne zaostaje .",0,,,
1,"No , sjajan sustav zvuka i iznenađujući završetak doista su nas zadovoljili .",0,,,
1,"Što se tiče samog kastinga , on je još jedna od nepogrešivih segmenata kod ovog akcijskog humorističnog krimića , a mislim da je uloga posebno legla Henry Cavillu , koji je razbio svoj type-cast nakon što je donio na život Supermena koji nije svima legao .",0,,,
1,"I s naslovom kao sto je to , možete očekivati režisersku franšizu Paul WS Anderson će ici s praskom .",0,,,
1,I sve ukupno jedan pakao vrlo zabavnog superherojskog filma .,0,,,
1,"Zajedno su krenuli na putovanje kako bi pronašli navodno mjesto na kojemu se nalazio raj , gdje bi djeca mogla biti slobodna , pod vodstvom legendarnog Slip Kida .",0,,,
1,Ona se udružuje sa svojim geeky najboljim prijateljem Teshom i njezinim stricem mehaničarem da spasi dan i nosi ime superheroika Rocketeera .,0,,,
1,Nastup Debicki kao Kat veliki je razlog zašto glumica kanalizira bol svog lika kako bi od nje postala simpatična figura .,0,,,
1,"Naravno , i raniji dio bio je izvrstan ( poput scene u džungli i na avionu ) , ali od posljednje trećine filma , bilo je sasvim dobro i ja sam stvarno oduševljen .",0,,,
1,"Tijekom trajanja od 113 minuta , neko vrijeme , film nam je dao povremeni kratki zabavni trenutak .",0,,,
1,"Ali kad se usredotoči na glavnu priču , "" Grad na brdu"" je uvjerljiva kriminalistička drama koja zabavlja i zaintrigira .",0,,,
1,Sve su to učinili dobro .,0,,,
1,"Što znači da dobiva "" pečat odobrenja !"" .",0,,,
1,"Pored kul produkcije Tom Hardy kao Venom , i dobrih specijalnih efekata , zvučni efekti ovog filma bili su nevjerojatni .",0,,,
1,"Ocjena na IMDb.com mu je odličnih 7,6 / 10 a na Tomatoesima zavidnih 85% .",0,,,
1,Ne želi sudjelovati u bilo kojoj svađi i svoje pandže koristi kao posljednji izbor .,0,,,
1,"Eh , u poređenju sa DcComisovim velikim , grandioznim padom naziva"" Batman V . Superman"" ,"" Captain America : Civil War"" je otišao mnogo koraka unaprijed , po stilu , narativno , tehnički , ma svakako i zato će ostati upamćen kao jedan od vjerovatnih najvećih filmova 2016 . godine .",0,,,
1,Sretno gledanje !,0,,,
1,Prilično zabavno .,0,,,
1,I sve je urodilo plodom .,0,,,
1,Moja djevojka i ja još vjerujemo da su izvorni transformersi još uvijek najbolji od svih 5 .,0,,,
1,Anna Torv je zapravo ljepilo koje ovdje drži sve zajedno .,0,,,
1,"Inovativan , zanimljiv , uzbudljiv , napet , dramatičan , provokativan , intelektualan , sa predivnim scenama svemira , ""Interstellar"" je jedno od najboljih Nolanovih ostvarenja ali i najbolji film iz 2014te godine o kojem će se još dugo dugo pričati .",0,,,
1,"Shadow nudi dovoljno samo da ga napravi zabavnim za gledanje , sa zadovoljavajućim završetkom koji sve povezuje s urednim malim lukom .",0,,,
1,Sve u kadru je tako pedantni postavljeno da cak i dizanje kredita nikada nije pojavio na istoj lokaciji dva puta .,0,,,
1,Sve u svemu pisac što je htio reći to je i rekao .,0,,,
1,"Također imamo puno više Ethana Embryja kao pravi Pete ove sezone , a on je zabavan i zanimljiv lik .",0,,,
1,"U zaključku , Colossal je film koji će podići vas duh , vas nasmijati tijekom gledanja i pomoći će vam da podignete raspoloženje i duh .",0,,,
1,"Prije otprilike mjesec dana pregledao sam prvu sezonu ove serije , i pomislio sam da je prilično dobra .",0,,,
1,"Nolan demonstrira zašto je jedan od najboljih majstora u industriji na Tenetu , inscenirajući brojne epske scenografije koje spadaju u najbolje u njegovoj karijeri .",0,,,
1,"Reditelj filma , kojeg sam već pominjao , Nolan , poznat je i po projektima ""The Dark Knight "" , ""The Dark Knight Rises "" , ""Batman Begins "" , ""Memento "" , ""Insomnia "" , ""Following "" i moj omiljeni film svih vremena ""Prestiž "" .",0,,,
1,Na Kovacsu i njegovoj verziji tijekom sezone mnogo smo doznali i vidimo ga kako dobiva pristojan razvoj jer se kreće naprijed .,0,,,
1,Film ječista pametna zabava kakvu dugo nismo gledali .,0,,,
1,"Sad mi je nekako draže i ljepše pisati recenzije na mojoj novoj stranici koja je , vjerujem , većini praktičnija nego moj dosadašnji blog , ali , opet napominjem , s vremena na vrijeme , ja ću nju sve više i više uređivati .",0,,,
1,"Iz onoga što smo do sada vidjeli , izgleda da će obaviti dobar posao .",0,,,
1,"Za seriju koja se fokusirala na vile s različitomčarobnom snagom , ova mi je bila ugodna zbog brzog tempa i zanimljivečarolije vatre , vode , zemlje , svjetlosti , pačak i uma .",0,,,
1,Sretno Gledanje !,0,,,
1,"Dakle , kad sam saznao da će biti novi film s katastrofom i Gerardom Butlerom kao glavnim likom , očito sam bio zaintrigiran .",0,,,
1,Neki glumci dobivaju više glasa dok serija napreduje .,0,,,
1,"Kao i prve sezone , za zvučne efekte je bio zadužen Jeff Graca , i to je uradio opet sjajno .",0,,,
1,Možete uživati u nevjerojatnim zvukovima tijekom ranog dijela filma i na vrhuncu filma .,0,,,
1,"Obožavam otajstvo , volim zavoje i volim likove , osobito Caleb Haasa i vjerojatno Simon Ashera , za koje vjerujem da su najsloženiji likovi od svih njih .",0,,,
1,"Ima sjajan zaplet , stvarno dobre likove , izvrsne izvedbe , sjajnu muziku i izvrsnu režiju / akciju .",0,,,
1,"Tenet je film vrijedan gledanja , rasprave i ponovnog gledanja .",0,,,
1,"Ideja i nije tako loša , pogotovo ako se autori pridržavaju Lew Wallace romana "" Ben Hur : A Tale of the Christ"" 1880 . godine .",0,,,
1,"To su sporo , metodične stvari i kada se pojavi novi dokaz , stvarno osjetite olakšanje i ushićenje koje ovi detektivi osjećaju pri malim pobjedama .",0,,,
1,"Em se bavi temom koja mene užasno zanima , em dolazi od reditelja koji je u zadnja dva filma zamalo uništio svoju reputaciju ali su najavili ""Marsovca "" kao njegov povratnički film , pa je marketing bio i više neophodan , a dobre kritike su već odradile pola posla .",0,,,
1,"Najveći konkurent će mu biti vjerovatno"" Zootopia"" kao jedno od najpozitivnijih iznenađenja godine",0,,,
1,Bilo mi je baš zabavno gledati ovaj film od početka do kraja .,0,,,
1,"Bio sam zadovoljan sto su konačne 2 epizode bile vrijednečekanja , jer nakon sto sam stigao na 2 / 3 sezone , ritam je naglo porastao i izazivao tjeskobu s moje strane jesu li serije stvarno bile dovoljno dobre .",0,,,
1,U njenim tinejdžerskim godinama Beth su usvojili gospođa Alma Wheatley ( Marielle Heller ) i njezin suprug Allston ( Patrick Kennedy ) te joj ponovno obnovili strast prema šahu .,0,,,
1,Kong je privlačan i vizualno zapanjujući .,0,,,
1,Iskreno se nadam da će većina ljudi biti zadovoljna .,0,,,
1,Na 61 milion dolara zaradio je preko 257 .,0,,,
1,"Za završnicu nemam šta ni dodati ni oduzeti osim da će fanovi biti oduvani , oni sudržani , kao što sam ja npr . , pozitivno iznenađeni , a svi ostali uskraćeni za jedan pravi filmski doživljaj kakvom rijetko imamo prilike prisustvovati .",0,,,
1,A i romansu između Raelle i Scile bilo je lijepo vidjeti .,0,,,
1,Postoji i priličan dio licenciranih pjesama koje se koriste tijekom cijele sezone i one pristojno djeluju u svojim scenama .,0,,,
1,I akcijski prizori u ovome su svi jako dobri .,0,,,
1,"Rekviziti , setovi i CGI su apsolutno fantastični .",0,,,
1,Jennifer Lawrence i Chris Pratt postali su dvoje najvećih imena u filmskoj industriji .,0,,,
1,"Ove kritike ni nisu toliko bitne za sami doživljaj filma on i dalje ima vrlo pozitivnu prezentaciju , s puno radosti i slatkih likova s kojima će te se vrlo lahko moći poistovjetiti .",0,,,
1,"I općenito , rekao bih da je predstava dobro stvorena , što stvara dobru napetost tijekomčitavog vremena , dok istovremeno gledatelja drži za prilike prilično dobra kamera .",0,,,
1,"Da , 4 . sezona "" Peaky Blinders"" je bila sjajna .",0,,,
1,Moj je dah bio oduzet ovdje u mnogim slikama .,0,,,
1,"Onda , naravno , vidimo povratak Tom Hardyja kao Alfieja Solomona za malo , a on je dobar kao i uvijek .",0,,,
1,Ovaj Disneyev studio je uspio da postavi velike standarde kvalitete animiranih filmova širom svijeta .,0,,,
1,Teško remek-djelo kao šlag na kraju torte za ovu uzbudljivu i šarenoliku godinu .,0,,,
1,"Bilo je samo 10 epizoda u prvoj sezoni , a najdraže su mi bile 8 . epizoda i definitivno finale sezone .",0,,,
1,"Kreatori još uvijek dolaze s nekim novim idejama , a Gerda je otišla u još jednu avanturu .",0,,,
1,Ozzy tu pronalazi nove prijatelje u ovom zatvoru za pse i zajedno pokusavaju smisliti plan kako da oni pobjegnu od ove nocne more .,0,,,
1,"Mislim da svi dobro znate priču u ljepotici u dubokom snu koju jedino može probuditi poljubac prave ljubavi , e pa ako mislite da je znate , onda će ovaj film potpuno promjeniti temelje priče , zaplet i rasplet , no što smo mogli drugačije očekivati od Holivuda .",0,,,
1,Kao neustrašivog ratnika istine dačak ni prijetnja smrću ne može prestati .,0,,,
1,"Stoga ne iznenađuje što se povijest pobrinula da se pronađe poveznica između ta dva entiteta , i to u obliku jedne od najskupljih , najiščekivanijih , najambicioznijih i najprestižnijih TV-serija ove godine .",0,,,
1,"Prebacivanje iz virtualne stvarnosti u stvarni svijet jednako je glatko , a naša glava ostaje stajati na tome koliko stvarno to funkcionira .",0,,,
1,"Kao što sam doznao da je 98% filma snimljeno u IMAX 3D fotoaparatu , svi ti učinci osjećali su se nevjerojatnim .",0,,,
1,"Ljudi su uvijek vidjeli da su oni vise prijatelji nego učitelj i učenik , ali ovdje je vise dinamično kao otac i sin i to radi uglavnom dobro .",0,,,
1,"Treći dio je samo zapravo uvod u ono što nasčeka sledeće godine i kao finale , zaslužujemo nešto najbolje , a pogotovo fanovi ove franšize .",0,,,
1,"Likovima je dato dovoljno dubine , scene su dobro konstruirane , a šale su bogate .",0,,,
1,"I kao "" zlatni dječak"" Paul , Harris Dickinson ima mnogo veću i zanimljivu ulogu .",0,,,
1,"Ocjena na IMDb.com mu je solidnih 7,4 / 10 a na Tomatoesima solidnih 71% .",0,,,
1,Ali mene su ipak zabavljale epizode i izvedba glumačke postave .,0,,,
1,"Kurt Russel je maestralan , to sam već napomenuo , a ostatak ekipe koju predvodi Patrick Wilson , zatim Fox i Jenkins , odlično su se u uklopilu u ovu komično-krvavu i narativno skoro perfektnu , vestern priču .",0,,,
1,"Uz to , ima samo 6 epizoda koje bih mogao lako završiti za 1 dan .",0,,,
1,"U svakom slučaju , osim tih elemenata , Instinkt serija bila je vrlo zabavna .",0,,,
1,"Za film s visokim proračunom , ovaj je bio doista uspješan u stvaranju velikih specijalnih efekata .",0,,,
1,Sretno gledajući ! ! !,0,,,
1,"A zanimljivo je i kad zabavljači uđu i daju svoje misli o svakoj od šest psovki , jer to pokreće puno misli i rasprava u mojoj vlastitoj glavi .",0,,,
1,"""Trash "" je fina inovacija u svijetu filma , jedno pravo prijatno iznenađenje i film kojeg vam iskreno preporučujem , jer iako nije najbolja slika Brazila , jeste pristojna slika koju možete pogledati baš kad poželite .",0,,,
1,"Njegov rezultat , koji koristi mesing , žice , zborove , a ponekadčak i synth , savršeno se uklapa u svaku scenu i podiže sve na sasvim drugu razinu .",0,,,
1,"Obožavatelji DC filmova trebali bi biti potpuno zabavljeni ovim filmom , za koji mislim da nam je doista dao ogromno zadovoljstvo .",0,,,
1,"Rihannina izvedba , iako kratka , zapravo je bila prilično nevjerojatna ( njezini specijalni efekti bili su nevjerojatni ) , međutim po mom mišljenju .",0,,,
1,Ready Player One je svjež dodatak svijetu sjajnih fantastičnih sci-fi snimaka .,0,,,
1,Conner je zaista dobar u ulozi .,0,,,
1,Ocjena : 8 / 10,0,,,
1,"Peter Jakson je tako vjreodostojno i sa neviđenom količinom entuzijazma prenio Tolkienova djela na ekran , pa je zbog toga uživao u svoj toj slavi i novcu .",0,,,
1,Svi su bili lijep dodatak castu i zaista je to učinilo film još više prijateljskim za obitelj .,0,,,
1,"Od samog početka , do zapleta pa do nepredvidljivog kraja , ovaj film vas diže i spušta , uvlači u sebe i ostavlja u neizvjesnosti te u nekoliko trenutaka će uspjeti da vas prestraši do srži ali i uz svoje dopadljive glumce , opusti i nasmije .",0,,,
1,"Jedan od top najočekivanijih animiranih filmova godine , upravo je pogledan .",0,,,
1,Čak i neke gostujuće zvijezde s manjom ulogom također su bile divne poput Felixa ( Leonardo Nam ) .,0,,,
1,"Na IMDb.com film ima dobru ocjenu ,čak 8,1 / 10 , a na Tomatoesima takođe odličnih 89% .",0,,,
